Timestamp(ms),Current(uA),D0-D7
1208.31,255.512,00000000
1208.32,256.835,00000000
1208.33,253.748,00000000
1208.34,254.189,00000000
1208.35,252.867,00000000
1208.36,255.512,00000000
1208.37,255.953,00000000
1208.38,256.394,00000000
1208.39,256.835,00000000
1208.4,257.717,00000000
1208.41,255.953,00000000
1208.42,253.748,00000000
1208.43,254.630,00000000
1208.44,255.512,00000000
1208.45,256.835,00000000
1208.46,255.953,00000000
1208.47,256.835,00000000
1208.48,255.512,00000000
1208.49,255.512,00000000
1208.5,254.630,00000000
1208.51,258.159,00000000
1208.52,257.276,00000000
1208.53,259.924,00000000
1208.54,258.600,00000000
1208.55,258.600,00000000
1208.56,261.248,00000000
1208.57,259.041,00000000
1208.58,258.600,00000000
1208.59,256.394,00000000
1208.6,255.071,00000000
1208.61,255.953,00000000
1208.62,257.717,00000000
1208.63,256.835,00000000
1208.64,256.394,00000000
1208.65,255.953,00000000
1208.66,257.717,00000000
1208.67,257.717,00000000
1208.68,259.041,00000000
1208.69,258.600,00000000
1208.7,256.394,00000000
1208.71,255.512,00000000
1208.72,252.867,00000000
1208.73,252.426,00000000
1208.74,253.748,00000000
1208.75,254.189,00000000
1208.76,254.630,00000000
1208.77,254.189,00000000
1208.78,255.071,00000000
1208.79,253.748,00000000
1208.8,254.630,00000000
1208.81,255.953,00000000
1208.82,257.717,00000000
1208.83,255.512,00000000
1208.84,255.512,00000000
1208.85,254.630,00000000
1208.86,254.630,00000000
1208.87,253.308,00000000
1208.88,252.867,00000000
1208.89,251.985,00000000
1208.9,251.545,00000000
1208.91,254.189,00000000
1208.92,255.071,00000000
1208.93,255.512,00000000
1208.94,256.394,00000000
1208.95,255.512,00000000
1208.96,255.512,00000000
1208.97,254.189,00000000
1208.98,255.071,00000000
1208.99,255.512,00000000
1209,257.276,00000000
1209.01,258.600,00000000
1209.02,256.835,00000000
1209.03,254.630,00000000
1209.04,252.867,00000000
1209.05,253.308,00000000
1209.06,255.953,00000000
1209.07,257.276,00000000
1209.08,255.071,00000000
1209.09,255.071,00000000
1209.1,256.394,00000000
1209.11,257.717,00000000
1209.12,258.159,00000000
1209.13,256.835,00000000
1209.14,256.835,00000000
1209.15,253.308,00000000
1209.16,251.545,00000000
1209.17,250.663,00000000
1209.18,250.223,00000000
1209.19,251.104,00000000
1209.2,252.867,00000000
1209.21,253.748,00000000
1209.22,252.426,00000000
1209.23,252.426,00000000
1209.24,251.985,00000000
1209.25,253.748,00000000
1209.26,253.308,00000000
1209.27,254.189,00000000
1209.28,254.189,00000000
1209.29,255.512,00000000
1209.3,256.394,00000000
1209.31,255.953,00000000
1209.32,256.835,00000000
1209.33,256.835,00000000
1209.34,255.512,00000000
1209.35,253.748,00000000
1209.36,252.426,00000000
1209.37,254.189,00000000
1209.38,255.071,00000000
1209.39,256.835,00000000
1209.4,257.276,00000000
1209.41,255.071,00000000
1209.42,253.748,00000000
1209.43,253.748,00000000
1209.44,254.630,00000000
1209.45,254.630,00000000
1209.46,256.394,00000000
1209.47,257.276,00000000
1209.48,258.159,00000000
1209.49,257.717,00000000
1209.5,258.159,00000000
1209.51,259.041,00000000
1209.52,257.717,00000000
1209.53,256.835,00000000
1209.54,254.189,00000000
1209.55,253.748,00000000
1209.56,254.630,00000000
1209.57,253.308,00000000
1209.58,253.308,00000000
1209.59,253.308,00000000
1209.6,255.953,00000000
1209.61,258.600,00000000
1209.62,257.276,00000000
1209.63,256.835,00000000
1209.64,259.041,00000000
1209.65,258.600,00000000
1209.66,256.835,00000000
1209.67,255.071,00000000
1209.68,252.426,00000000
1209.69,253.748,00000000
1209.7,253.748,00000000
1209.71,253.308,00000000
1209.72,255.071,00000000
1209.73,257.276,00000000
1209.74,256.394,00000000
1209.75,258.159,00000000
1209.76,259.041,00000000
1209.77,257.276,00000000
1209.78,252.867,00000000
1209.79,251.545,00000000
1209.8,251.104,00000000
1209.81,333.638,00000000
1209.82,370.387,00000000
1209.83,370.387,00000000
1209.84,363.648,00000000
1209.85,360.505,00000000
1209.86,357.813,00000000
1209.87,354.226,00000000
1209.88,348.848,00000000
1209.89,347.057,00000000
1209.9,341.685,00000000
1209.91,339.449,00000000
1209.92,332.744,00000000
1209.93,326.939,00000000
1209.94,323.816,00000000
1209.95,316.683,00000000
1209.96,316.238,00000000
1209.97,313.120,00000000
1209.98,312.674,00000000
1209.99,312.229,00000000
1210,311.339,00000000
1210.01,314.010,00000000
1210.02,313.120,00000000
1210.03,312.229,00000000
1210.04,312.229,00000000
1210.05,313.120,00000000
1210.06,310.894,00000000
1210.07,312.229,00000000
1210.08,310.894,00000000
1210.09,308.669,00000000
1210.1,306.444,00000000
1210.11,309.559,00000000
1210.12,310.004,00000000
1210.13,308.669,00000000
1210.14,309.559,00000000
1210.15,308.224,00000000
1210.16,306.889,00000000
1210.17,304.665,00000000
1210.18,302.887,00000000
1210.19,302.887,00000000
1210.2,302.887,00000000
1210.21,300.665,00000000
1210.22,301.998,00000000
1210.23,304.221,00000000
1210.24,302.442,00000000
1210.25,301.998,00000000
1210.26,301.554,00000000
1210.27,298.888,00000000
1210.28,295.779,00000000
1210.29,293.559,00000000
1210.3,297.111,00000000
1210.31,297.999,00000000
1210.32,296.223,00000000
1210.33,293.559,00000000
1210.34,291.341,00000000
1210.35,292.228,00000000
1210.36,292.672,00000000
1210.37,290.897,00000000
1210.38,290.010,00000000
1210.39,286.906,00000000
1210.4,286.906,00000000
1210.41,286.019,00000000
1210.42,286.019,00000000
1210.43,287.349,00000000
1210.44,289.123,00000000
1210.45,288.236,00000000
1210.46,286.019,00000000
1210.47,285.576,00000000
1210.48,283.803,00000000
1210.49,282.917,00000000
1210.5,281.588,00000000
1210.51,279.816,00000000
1210.52,282.031,00000000
1210.53,282.917,00000000
1210.54,285.576,00000000
1210.55,287.349,00000000
1210.56,287.792,00000000
1210.57,287.349,00000000
1210.58,286.906,00000000
1210.59,286.019,00000000
1210.6,283.360,00000000
1210.61,282.917,00000000
1210.62,282.474,00000000
1210.63,283.360,00000000
1210.64,281.145,00000000
1210.65,281.145,00000000
1210.66,279.374,00000000
1210.67,275.390,00000000
1210.68,276.275,00000000
1210.69,277.160,00000000
1210.7,279.816,00000000
1210.71,282.031,00000000
1210.72,282.031,00000000
1210.73,281.588,00000000
1210.74,279.374,00000000
1210.75,276.718,00000000
1210.76,274.948,00000000
1210.77,274.063,00000000
1210.78,273.620,00000000
1210.79,274.948,00000000
1210.8,277.160,00000000
1210.81,278.488,00000000
1210.82,276.275,00000000
1210.83,277.603,00000000
1210.84,277.603,00000000
1210.85,277.160,00000000
1210.86,274.948,00000000
1210.87,272.293,00000000
1210.88,272.736,00000000
1210.89,270.525,00000000
1210.9,269.641,00000000
1210.91,267.431,00000000
1210.92,269.641,00000000
1210.93,268.315,00000000
1210.94,266.547,00000000
1210.95,264.780,00000000
1210.96,264.780,00000000
1210.97,268.757,00000000
1210.98,271.851,00000000
1210.99,270.525,00000000
1211,271.409,00000000
1211.01,274.505,00000000
1211.02,275.390,00000000
1211.03,274.505,00000000
1211.04,274.948,00000000
1211.05,274.063,00000000
1211.06,272.736,00000000
1211.07,270.525,00000000
1211.08,269.641,00000000
1211.09,270.083,00000000
1211.1,271.409,00000000
1211.11,272.293,00000000
1211.12,271.409,00000000
1211.13,269.199,00000000
1211.14,268.315,00000000
1211.15,266.547,00000000
1211.16,266.989,00000000
1211.17,265.222,00000000
1211.18,263.897,00000000
1211.19,262.131,00000000
1211.2,263.455,00000000
1211.21,261.248,00000000
1211.22,260.365,00000000
1211.23,260.806,00000000
1211.24,263.014,00000000
1211.25,264.338,00000000
1211.26,263.455,00000000
1211.27,264.780,00000000
1211.28,266.105,00000000
1211.29,265.222,00000000
1211.3,267.431,00000000
1211.31,267.873,00000000
1211.32,266.105,00000000
1211.33,265.222,00000000
1211.34,263.455,00000000
1211.35,261.248,00000000
1211.36,260.365,00000000
1211.37,263.014,00000000
1211.38,262.572,00000000
1211.39,263.897,00000000
1211.4,263.455,00000000
1211.41,263.897,00000000
1211.42,262.131,00000000
1211.43,262.572,00000000
1211.44,262.131,00000000
1211.45,262.131,00000000
1211.46,265.222,00000000
1211.47,267.873,00000000
1211.48,268.315,00000000
1211.49,267.873,00000000
1211.5,265.664,00000000
1211.51,267.431,00000000
1211.52,268.757,00000000
1211.53,268.315,00000000
1211.54,269.641,00000000
1211.55,266.105,00000000
1211.56,263.897,00000000
1211.57,262.572,00000000
1211.58,262.131,00000000
1211.59,261.248,00000000
1211.6,263.014,00000000
1211.61,262.131,00000000
1211.62,264.338,00000000
1211.63,264.338,00000000
1211.64,263.455,00000000
1211.65,262.131,00000000
1211.66,263.897,00000000
1211.67,262.572,00000000
1211.68,263.014,00000000
1211.69,264.338,00000000
1211.7,263.455,00000000
1211.71,266.105,00000000
1211.72,263.897,00000000
1211.73,263.897,00000000
1211.74,262.131,00000000
1211.75,260.806,00000000
1211.76,259.041,00000000
1211.77,259.924,00000000
1211.78,260.365,00000000
1211.79,258.159,00000000
1211.8,259.041,00000000
1211.81,258.159,00000000
1211.82,260.806,00000000
1211.83,260.806,00000000
1211.84,258.600,00000000
1211.85,257.276,00000000
1211.86,258.159,00000000
1211.87,260.365,00000000
1211.88,262.572,00000000
1211.89,263.014,00000000
1211.9,262.572,00000000
1211.91,261.248,00000000
1211.92,260.365,00000000
1211.93,257.717,00000000
1211.94,256.394,00000000
1211.95,255.071,00000000
1211.96,254.630,00000000
1211.97,254.630,00000000
1211.98,254.189,00000000
1211.99,253.748,00000000
1212,257.717,00000000
1212.01,255.512,00000000
1212.02,254.189,00000000
1212.03,253.748,00000000
1212.04,253.308,00000000
1212.05,256.835,00000000
1212.06,257.276,00000000
1212.07,259.041,00000000
1212.08,257.717,00000000
1212.09,256.835,00000000
1212.1,257.276,00000000
1212.11,259.482,00000000
1212.12,262.131,00000000
1212.13,259.482,00000000
1212.14,259.482,00000000
1212.15,258.600,00000000
1212.16,257.276,00000000
1212.17,259.041,00000000
1212.18,255.953,00000000
1212.19,259.924,00000000
1212.2,260.806,00000000
1212.21,258.159,00000000
1212.22,256.835,00000000
1212.23,257.717,00000000
1212.24,257.276,00000000
1212.25,256.394,00000000
1212.26,257.276,00000000
1212.27,257.717,00000000
1212.28,259.924,00000000
1212.29,259.482,00000000
1212.3,259.924,00000000
1212.31,259.924,00000000
1212.32,259.482,00000000
1212.33,259.482,00000000
1212.34,258.600,00000000
1212.35,256.394,00000000
1212.36,255.071,00000000
1212.37,256.394,00000000
1212.38,257.717,00000000
1212.39,257.717,00000000
1212.4,258.159,00000000
1212.41,258.159,00000000
1212.42,257.276,00000000
1212.43,255.071,00000000
1212.44,258.600,00000000
1212.45,256.835,00000000
1212.46,257.717,00000000
1212.47,260.806,00000000
1212.48,261.248,00000000
1212.49,262.131,00000000
1212.5,261.248,00000000
1212.51,262.572,00000000
1212.52,262.131,00000000
1212.53,259.924,00000000
1212.54,259.041,00000000
1212.55,258.159,00000000
1212.56,257.276,00000000
1212.57,255.512,00000000
1212.58,253.308,00000000
1212.59,252.426,00000000
1212.6,253.308,00000000
1212.61,254.630,00000000
1212.62,253.748,00000000
1212.63,252.867,00000000
1212.64,251.545,00000000
1212.65,251.104,00000000
1212.66,253.308,00000000
1212.67,255.071,00000000
1212.68,255.071,00000000
1212.69,254.189,00000000
1212.7,254.630,00000000
1212.71,256.394,00000000
1212.72,253.308,00000000
1212.73,251.104,00000000
1212.74,250.663,00000000
1212.75,251.985,00000000
1212.76,254.189,00000000
1212.77,253.748,00000000
1212.78,255.071,00000000
1212.79,254.630,00000000
1212.8,254.189,00000000
1212.81,255.071,00000000
1212.82,257.276,00000000
1212.83,256.835,00000000
1212.84,259.482,00000000
1212.85,258.600,00000000
1212.86,258.600,00000000
1212.87,259.041,00000000
1212.88,258.600,00000000
1212.89,260.365,00000000
1212.9,258.600,00000000
1212.91,257.276,00000000
1212.92,254.189,00000000
1212.93,254.189,00000000
1212.94,254.189,00000000
1212.95,252.426,00000000
1212.96,251.104,00000000
1212.97,251.985,00000000
1212.98,248.901,00000000
1212.99,250.663,00000000
1213,251.985,00000000
1213.01,253.748,00000000
1213.02,249.782,00000000
1213.03,250.223,00000000
1213.04,252.426,00000000
1213.05,255.512,00000000
1213.06,257.717,00000000
1213.07,255.953,00000000
1213.08,254.189,00000000
1213.09,253.308,00000000
1213.1,252.426,00000000
1213.11,252.426,00000000
1213.12,253.308,00000000
1213.13,254.630,00000000
1213.14,253.308,00000000
1213.15,254.630,00000000
1213.16,253.748,00000000
1213.17,252.426,00000000
1213.18,255.512,00000000
1213.19,254.630,00000000
1213.2,256.394,00000000
1213.21,259.041,00000000
1213.22,259.041,00000000
1213.23,258.159,00000000
1213.24,257.276,00000000
1213.25,258.159,00000000
1213.26,256.835,00000000
1213.27,256.835,00000000
1213.28,260.806,00000000
1213.29,261.689,00000000
1213.3,262.131,00000000
1213.31,258.600,00000000
1213.32,258.159,00000000
1213.33,255.071,00000000
1213.34,316.238,00000000
1213.35,373.084,00000000
1213.36,376.683,00000000
1213.37,371.286,00000000
1213.38,366.792,00000000
1213.39,361.852,00000000
1213.4,361.403,00000000
1213.41,359.159,00000000
1213.42,352.433,00000000
1213.43,346.609,00000000
1213.44,338.555,00000000
1213.45,334.085,00000000
1213.46,331.851,00000000
1213.47,329.171,00000000
1213.48,326.047,00000000
1213.49,323.370,00000000
1213.5,321.140,00000000
1213.51,317.574,00000000
1213.52,315.347,00000000
1213.53,312.229,00000000
1213.54,311.784,00000000
1213.55,311.784,00000000
1213.56,314.010,00000000
1213.57,314.456,00000000
1213.58,314.456,00000000
1213.59,311.784,00000000
1213.6,311.784,00000000
1213.61,310.449,00000000
1213.62,310.449,00000000
1213.63,309.559,00000000
1213.64,306.889,00000000
1213.65,305.999,00000000
1213.66,307.779,00000000
1213.67,309.113,00000000
1213.68,311.784,00000000
1213.69,309.113,00000000
1213.7,308.224,00000000
1213.71,305.999,00000000
1213.72,305.110,00000000
1213.73,301.998,00000000
1213.74,303.776,00000000
1213.75,301.554,00000000
1213.76,301.109,00000000
1213.77,298.443,00000000
1213.78,299.776,00000000
1213.79,298.443,00000000
1213.8,298.443,00000000
1213.81,298.443,00000000
1213.82,298.888,00000000
1213.83,296.223,00000000
1213.84,293.559,00000000
1213.85,293.115,00000000
1213.86,294.891,00000000
1213.87,294.891,00000000
1213.88,293.559,00000000
1213.89,293.115,00000000
1213.9,292.228,00000000
1213.91,292.672,00000000
1213.92,295.779,00000000
1213.93,297.111,00000000
1213.94,294.891,00000000
1213.95,291.341,00000000
1213.96,290.453,00000000
1213.97,290.453,00000000
1213.98,289.566,00000000
1213.99,286.462,00000000
1214,286.462,00000000
1214.01,285.132,00000000
1214.02,286.019,00000000
1214.03,283.803,00000000
1214.04,286.019,00000000
1214.05,285.576,00000000
1214.06,284.689,00000000
1214.07,284.246,00000000
1214.08,283.360,00000000
1214.09,283.360,00000000
1214.1,282.917,00000000
1214.11,282.474,00000000
1214.12,282.917,00000000
1214.13,281.588,00000000
1214.14,282.474,00000000
1214.15,280.702,00000000
1214.16,278.488,00000000
1214.17,276.275,00000000
1214.18,280.702,00000000
1214.19,281.588,00000000
1214.2,282.031,00000000
1214.21,280.259,00000000
1214.22,279.816,00000000
1214.23,278.488,00000000
1214.24,278.931,00000000
1214.25,278.488,00000000
1214.26,276.275,00000000
1214.27,277.160,00000000
1214.28,275.832,00000000
1214.29,275.390,00000000
1214.3,276.718,00000000
1214.31,277.160,00000000
1214.32,276.718,00000000
1214.33,275.832,00000000
1214.34,273.178,00000000
1214.35,272.736,00000000
1214.36,273.178,00000000
1214.37,274.505,00000000
1214.38,275.390,00000000
1214.39,275.832,00000000
1214.4,274.505,00000000
1214.41,272.736,00000000
1214.42,276.275,00000000
1214.43,275.832,00000000
1214.44,274.948,00000000
1214.45,274.948,00000000
1214.46,275.832,00000000
1214.47,277.603,00000000
1214.48,276.275,00000000
1214.49,274.948,00000000
1214.5,272.736,00000000
1214.51,272.736,00000000
1214.52,268.757,00000000
1214.53,269.641,00000000
1214.54,269.199,00000000
1214.55,269.199,00000000
1214.56,267.431,00000000
1214.57,266.547,00000000
1214.58,266.105,00000000
1214.59,265.664,00000000
1214.6,265.222,00000000
1214.61,262.572,00000000
1214.62,262.572,00000000
1214.63,262.572,00000000
1214.64,266.105,00000000
1214.65,266.547,00000000
1214.66,267.873,00000000
1214.67,267.873,00000000
1214.68,268.315,00000000
1214.69,270.967,00000000
1214.7,271.409,00000000
1214.71,272.736,00000000
1214.72,272.736,00000000
1214.73,272.736,00000000
1214.74,272.293,00000000
1214.75,271.851,00000000
1214.76,271.851,00000000
1214.77,269.199,00000000
1214.78,268.315,00000000
1214.79,265.664,00000000
1214.8,263.897,00000000
1214.81,263.014,00000000
1214.82,262.131,00000000
1214.83,262.572,00000000
1214.84,263.455,00000000
1214.85,262.131,00000000
1214.86,261.248,00000000
1214.87,261.689,00000000
1214.88,261.689,00000000
1214.89,262.572,00000000
1214.9,265.664,00000000
1214.91,263.897,00000000
1214.92,264.780,00000000
1214.93,264.338,00000000
1214.94,264.338,00000000
1214.95,265.222,00000000
1214.96,263.897,00000000
1214.97,263.014,00000000
1214.98,266.105,00000000
1214.99,266.105,00000000
1215,264.780,00000000
1215.01,263.455,00000000
1215.02,264.338,00000000
1215.03,264.338,00000000
1215.04,265.222,00000000
1215.05,261.689,00000000
1215.06,260.806,00000000
1215.07,260.365,00000000
1215.08,260.806,00000000
1215.09,264.338,00000000
1215.1,263.897,00000000
1215.11,262.131,00000000
1215.12,261.248,00000000
1215.13,261.248,00000000
1215.14,262.131,00000000
1215.15,262.572,00000000
1215.16,264.338,00000000
1215.17,263.897,00000000
1215.18,262.572,00000000
1215.19,259.041,00000000
1215.2,254.189,00000000
1215.21,253.308,00000000
1215.22,251.545,00000000
1215.23,254.189,00000000
1215.24,254.630,00000000
1215.25,255.953,00000000
1215.26,256.835,00000000
1215.27,253.308,00000000
1215.28,255.953,00000000
1215.29,254.630,00000000
1215.3,255.071,00000000
1215.31,254.630,00000000
1215.32,259.041,00000000
1215.33,263.455,00000000
1215.34,263.455,00000000
1215.35,261.248,00000000
1215.36,258.600,00000000
1215.37,259.041,00000000
1215.38,258.600,00000000
1215.39,258.159,00000000
1215.4,255.071,00000000
1215.41,258.600,00000000
1215.42,260.806,00000000
1215.43,260.806,00000000
1215.44,260.365,00000000
1215.45,261.689,00000000
1215.46,264.338,00000000
1215.47,265.222,00000000
1215.48,264.780,00000000
1215.49,261.689,00000000
1215.5,260.365,00000000
1215.51,261.248,00000000
1215.52,261.689,00000000
1215.53,262.131,00000000
1215.54,263.014,00000000
1215.55,263.897,00000000
1215.56,263.455,00000000
1215.57,262.131,00000000
1215.58,258.600,00000000
1215.59,256.835,00000000
1215.6,256.835,00000000
1215.61,258.159,00000000
1215.62,260.806,00000000
1215.63,262.572,00000000
1215.64,263.455,00000000
1215.65,262.572,00000000
1215.66,260.806,00000000
1215.67,258.159,00000000
1215.68,259.924,00000000
1215.69,260.365,00000000
1215.7,259.482,00000000
1215.71,259.041,00000000
1215.72,258.159,00000000
1215.73,258.159,00000000
1215.74,257.276,00000000
1215.75,256.835,00000000
1215.76,257.717,00000000
1215.77,255.512,00000000
1215.78,254.189,00000000
1215.79,255.512,00000000
1215.8,254.630,00000000
1215.81,253.308,00000000
1215.82,253.748,00000000
1215.83,255.953,00000000
1215.84,253.308,00000000
1215.85,255.512,00000000
1215.86,253.748,00000000
1215.87,253.308,00000000
1215.88,254.189,00000000
1215.89,254.189,00000000
1215.9,255.953,00000000
1215.91,258.600,00000000
1215.92,259.482,00000000
1215.93,259.041,00000000
1215.94,260.365,00000000
1215.95,257.717,00000000
1215.96,258.600,00000000
1215.97,257.717,00000000
1215.98,256.835,00000000
1215.99,255.953,00000000
1216,255.071,00000000
1216.01,255.512,00000000
1216.02,255.071,00000000
1216.03,255.071,00000000
1216.04,255.071,00000000
1216.05,256.394,00000000
1216.06,255.512,00000000
1216.07,256.835,00000000
1216.08,256.835,00000000
1216.09,257.276,00000000
1216.1,255.953,00000000
1216.11,255.953,00000000
1216.12,257.276,00000000
1216.13,255.071,00000000
1216.14,253.308,00000000
1216.15,254.630,00000000
1216.16,255.512,00000000
1216.17,253.748,00000000
1216.18,253.308,00000000
1216.19,251.545,00000000
1216.2,252.426,00000000
1216.21,254.189,00000000
1216.22,251.545,00000000
1216.23,252.426,00000000
1216.24,253.748,00000000
1216.25,253.748,00000000
1216.26,254.189,00000000
1216.27,253.308,00000000
1216.28,253.748,00000000
1216.29,253.748,00000000
1216.3,257.276,00000000
1216.31,256.835,00000000
1216.32,257.276,00000000
1216.33,255.512,00000000
1216.34,254.630,00000000
1216.35,255.071,00000000
1216.36,254.630,00000000
1216.37,256.394,00000000
1216.38,255.953,00000000
1216.39,256.394,00000000
1216.4,255.071,00000000
1216.41,256.835,00000000
1216.42,258.159,00000000
1216.43,257.276,00000000
1216.44,256.835,00000000
1216.45,254.630,00000000
1216.46,252.426,00000000
1216.47,252.426,00000000
1216.48,252.426,00000000
1216.49,253.748,00000000
1216.5,257.276,00000000
1216.51,258.600,00000000
1216.52,260.365,00000000
1216.53,260.806,00000000
1216.54,259.924,00000000
1216.55,258.159,00000000
1216.56,256.394,00000000
1216.57,253.748,00000000
1216.58,253.308,00000000
1216.59,251.985,00000000
1216.6,252.426,00000000
1216.61,251.104,00000000
1216.62,253.308,00000000
1216.63,254.630,00000000
1216.64,257.276,00000000
1216.65,255.512,00000000
1216.66,253.748,00000000
1216.67,255.071,00000000
1216.68,255.953,00000000
1216.69,252.867,00000000
1216.7,251.985,00000000
1216.71,255.071,00000000
1216.72,255.071,00000000
1216.73,256.394,00000000
1216.74,257.276,00000000
1216.75,255.071,00000000
1216.76,255.953,00000000
1216.77,256.394,00000000
1216.78,255.512,00000000
1216.79,251.545,00000000
1216.8,252.426,00000000
1216.81,248.901,00000000
1216.82,248.460,00000000
1216.83,248.460,00000000
1216.84,252.867,00000000
1216.85,256.394,00000000
1216.86,255.953,00000000
1216.87,256.394,00000000
1216.88,255.071,00000000
1216.89,252.867,00000000
1216.9,251.545,00000000
1216.91,251.104,00000000
1216.92,251.545,00000000
1216.93,250.223,00000000
1216.94,252.426,00000000
1216.95,253.308,00000000
1216.96,255.071,00000000
1216.97,255.071,00000000
1216.98,258.600,00000000
1216.99,258.159,00000000
1217,259.041,00000000
1217.01,258.600,00000000
1217.02,256.835,00000000
1217.03,255.953,00000000
1217.04,254.189,00000000
1217.05,255.071,00000000
1217.06,256.394,00000000
1217.07,255.953,00000000
1217.08,255.512,00000000
1217.09,253.308,00000000
1217.1,254.630,00000000
1217.11,251.545,00000000
1217.12,251.545,00000000
1217.13,253.308,00000000
1217.14,255.953,00000000
1217.15,259.482,00000000
1217.16,258.600,00000000
1217.17,259.041,00000000
1217.18,256.835,00000000
1217.19,255.512,00000000
1217.2,255.071,00000000
1217.21,255.953,00000000
1217.22,255.953,00000000
1217.23,255.953,00000000
1217.24,255.071,00000000
1217.25,256.835,00000000
1217.26,257.276,00000000
1217.27,259.041,00000000
1217.28,259.041,00000000
1217.29,255.953,00000000
1217.3,255.071,00000000
1217.31,299.332,00000000
1217.32,369.488,00000000
1217.33,373.084,00000000
1217.34,368.589,00000000
1217.35,363.648,00000000
1217.36,361.852,00000000
1217.37,359.159,00000000
1217.38,356.019,00000000
1217.39,350.192,00000000
1217.4,345.713,00000000
1217.41,340.791,00000000
1217.42,335.872,00000000
1217.43,329.618,00000000
1217.44,327.386,00000000
1217.45,325.154,00000000
1217.46,326.493,00000000
1217.47,322.032,00000000
1217.48,321.586,00000000
1217.49,316.238,00000000
1217.5,314.456,00000000
1217.51,312.229,00000000
1217.52,313.565,00000000
1217.53,315.792,00000000
1217.54,315.792,00000000
1217.55,314.456,00000000
1217.56,315.792,00000000
1217.57,316.238,00000000
1217.58,314.456,00000000
1217.59,309.559,00000000
1217.6,310.449,00000000
1217.61,308.224,00000000
1217.62,303.776,00000000
1217.63,301.998,00000000
1217.64,301.109,00000000
1217.65,301.998,00000000
1217.66,302.887,00000000
1217.67,306.889,00000000
1217.68,308.669,00000000
1217.69,306.444,00000000
1217.7,306.444,00000000
1217.71,305.110,00000000
1217.72,303.776,00000000
1217.73,303.776,00000000
1217.74,302.887,00000000
1217.75,303.776,00000000
1217.76,299.332,00000000
1217.77,297.999,00000000
1217.78,297.555,00000000
1217.79,297.999,00000000
1217.8,297.555,00000000
1217.81,298.443,00000000
1217.82,297.999,00000000
1217.83,298.888,00000000
1217.84,296.223,00000000
1217.85,293.559,00000000
1217.86,290.897,00000000
1217.87,289.566,00000000
1217.88,289.123,00000000
1217.89,290.897,00000000
1217.9,292.672,00000000
1217.91,294.447,00000000
1217.92,294.891,00000000
1217.93,294.003,00000000
1217.94,293.559,00000000
1217.95,289.123,00000000
1217.96,286.906,00000000
1217.97,286.906,00000000
1217.98,289.123,00000000
1217.99,289.566,00000000
1218,290.453,00000000
1218.01,290.897,00000000
1218.02,293.559,00000000
1218.03,292.228,00000000
1218.04,292.672,00000000
1218.05,288.236,00000000
1218.06,285.576,00000000
1218.07,286.019,00000000
1218.08,286.462,00000000
1218.09,286.462,00000000
1218.1,286.019,00000000
1218.11,285.576,00000000
1218.12,281.588,00000000
1218.13,282.031,00000000
1218.14,278.931,00000000
1218.15,278.488,00000000
1218.16,275.832,00000000
1218.17,273.620,00000000
1218.18,275.390,00000000
1218.19,276.718,00000000
1218.2,276.718,00000000
1218.21,276.718,00000000
1218.22,277.603,00000000
1218.23,276.718,00000000
1218.24,273.178,00000000
1218.25,270.525,00000000
1218.26,271.409,00000000
1218.27,270.967,00000000
1218.28,272.293,00000000
1218.29,272.736,00000000
1218.3,272.736,00000000
1218.31,274.948,00000000
1218.32,276.275,00000000
1218.33,278.931,00000000
1218.34,278.045,00000000
1218.35,278.488,00000000
1218.36,277.603,00000000
1218.37,275.832,00000000
1218.38,276.718,00000000
1218.39,276.718,00000000
1218.4,276.275,00000000
1218.41,275.832,00000000
1218.42,273.620,00000000
1218.43,273.620,00000000
1218.44,273.178,00000000
1218.45,271.409,00000000
1218.46,267.431,00000000
1218.47,269.199,00000000
1218.48,268.757,00000000
1218.49,273.178,00000000
1218.5,271.851,00000000
1218.51,272.293,00000000
1218.52,272.293,00000000
1218.53,273.178,00000000
1218.54,272.293,00000000
1218.55,270.967,00000000
1218.56,269.641,00000000
1218.57,269.199,00000000
1218.58,270.525,00000000
1218.59,269.199,00000000
1218.6,272.293,00000000
1218.61,270.525,00000000
1218.62,271.851,00000000
1218.63,268.757,00000000
1218.64,270.967,00000000
1218.65,268.757,00000000
1218.66,267.431,00000000
1218.67,269.641,00000000
1218.68,270.967,00000000
1218.69,272.293,00000000
1218.7,271.409,00000000
1218.71,272.736,00000000
1218.72,270.967,00000000
1218.73,270.083,00000000
1218.74,271.409,00000000
1218.75,272.293,00000000
1218.76,270.525,00000000
1218.77,268.315,00000000
1218.78,267.873,00000000
1218.79,266.105,00000000
1218.8,265.664,00000000
1218.81,261.248,00000000
1218.82,260.806,00000000
1218.83,259.924,00000000
1218.84,259.924,00000000
1218.85,263.897,00000000
1218.86,266.105,00000000
1218.87,266.547,00000000
1218.88,265.222,00000000
1218.89,263.897,00000000
1218.9,263.897,00000000
1218.91,265.664,00000000
1218.92,265.664,00000000
1218.93,265.222,00000000
1218.94,264.780,00000000
1218.95,264.338,00000000
1218.96,264.780,00000000
1218.97,263.455,00000000
1218.98,262.572,00000000
1218.99,262.572,00000000
1219,261.689,00000000
1219.01,266.105,00000000
1219.02,267.873,00000000
1219.03,268.757,00000000
1219.04,267.873,00000000
1219.05,266.547,00000000
1219.06,265.664,00000000
1219.07,264.338,00000000
