Timestamp(ms),Current(uA),D0-D7
3860.13,19.198,00000000
3860.14,19.329,00000000
3860.15,19.373,00000000
3860.16,19.329,00000000
3860.17,19.461,00000000
3860.18,19.373,00000000
3860.19,19.242,00000000
3860.2,19.242,00000000
3860.21,19.198,00000000
3860.22,19.329,00000000
3860.23,18.936,00000000
3860.24,19.067,00000000
3860.25,18.936,00000000
3860.26,18.979,00000000
3860.27,19.023,00000000
3860.28,18.936,00000000
3860.29,18.979,00000000
3860.3,19.023,00000000
3860.31,19.111,00000000
3860.32,19.154,00000000
3860.33,19.154,00000000
3860.34,19.198,00000000
3860.35,19.242,00000000
3860.36,19.154,00000000
3860.37,19.198,00000000
3860.38,19.329,00000000
3860.39,18.979,00000000
3860.4,19.023,00000000
3860.41,19.067,00000000
3860.42,18.936,00000000
3860.43,18.892,00000000
3860.44,18.892,00000000
3860.45,18.761,00000000
3860.46,18.804,00000000
3860.47,18.717,00000000
3860.48,18.717,00000000
3860.49,18.629,00000000
3860.5,18.454,00000000
3860.51,18.673,00000000
3860.52,18.629,00000000
3860.53,18.673,00000000
3860.54,18.586,00000000
3860.55,18.411,00000000
3860.56,18.411,00000000
3860.57,18.323,00000000
3860.58,18.148,00000000
3860.59,18.236,00000000
3860.6,18.367,00000000
3860.61,18.192,00000000
3860.62,18.279,00000000
3860.63,18.367,00000000
3860.64,18.279,00000000
3860.65,18.236,00000000
3860.66,18.192,00000000
3860.67,18.105,00000000
3860.68,18.105,00000000
3860.69,17.930,00000000
3860.7,18.017,00000000
3860.71,17.798,00000000
3860.72,18.017,00000000
3860.73,17.798,00000000
3860.74,17.711,00000000
3860.75,17.798,00000000
3860.76,17.886,00000000
3860.77,18.192,00000000
3860.78,18.236,00000000
3860.79,18.279,00000000
3860.8,18.148,00000000
3860.81,18.148,00000000
3860.82,18.105,00000000
3860.83,18.105,00000000
3860.84,18.061,00000000
3860.85,18.148,00000000
3860.86,18.061,00000000
3860.87,17.973,00000000
3860.88,17.930,00000000
3860.89,17.930,00000000
3860.9,17.886,00000000
3860.91,17.711,00000000
3860.92,17.842,00000000
3860.93,17.842,00000000
3860.94,17.798,00000000
3860.95,17.842,00000000
3860.96,17.886,00000000
3860.97,17.755,00000000
3860.98,17.842,00000000
3860.99,17.930,00000000
3861,17.973,00000000
3861.01,17.930,00000000
3861.02,17.755,00000000
3861.03,17.623,00000000
3861.04,17.580,00000000
3861.05,17.667,00000000
3861.06,17.448,00000000
3861.07,17.580,00000000
3861.08,17.492,00000000
3861.09,17.492,00000000
3861.1,17.492,00000000
3861.11,17.405,00000000
3861.12,17.361,00000000
3861.13,17.492,00000000
3861.14,17.405,00000000
3861.15,17.405,00000000
3861.16,17.405,00000000
3861.17,17.317,00000000
3861.18,17.405,00000000
3861.19,17.142,00000000
3861.2,17.317,00000000
3861.21,17.273,00000000
3861.22,17.186,00000000
3861.23,17.405,00000000
3861.24,17.186,00000000
3861.25,17.186,00000000
3861.26,16.836,00000000
3861.27,17.011,00000000
3861.28,16.923,00000000
3861.29,16.880,00000000
3861.3,16.967,00000000
3861.31,16.836,00000000
3861.32,16.661,00000000
3861.33,16.617,00000000
3861.34,16.748,00000000
3861.35,16.705,00000000
3861.36,16.573,00000000
3861.37,16.617,00000000
3861.38,16.792,00000000
3861.39,16.880,00000000
3861.4,16.923,00000000
3861.41,16.705,00000000
3861.42,16.748,00000000
3861.43,16.705,00000000
3861.44,16.617,00000000
3861.45,16.661,00000000
3861.46,16.705,00000000
3861.47,16.573,00000000
3861.48,16.573,00000000
3861.49,16.530,00000000
3861.5,16.530,00000000
3861.51,16.530,00000000
3861.52,16.530,00000000
3861.53,16.486,00000000
3861.54,16.617,00000000
3861.55,16.661,00000000
3861.56,16.880,00000000
3861.57,16.573,00000000
3861.58,16.530,00000000
3861.59,16.442,00000000
3861.6,16.442,00000000
3861.61,16.311,00000000
3861.62,16.267,00000000
3861.63,16.486,00000000
3861.64,16.355,00000000
3861.65,16.223,00000000
3861.66,16.223,00000000
3861.67,16.048,00000000
3861.68,16.092,00000000
3861.69,15.917,00000000
3861.7,16.048,00000000
3861.71,15.873,00000000
3861.72,15.961,00000000
3861.73,15.961,00000000
3861.74,16.048,00000000
3861.75,16.048,00000000
3861.76,16.136,00000000
3861.77,16.005,00000000
3861.78,15.961,00000000
3861.79,16.092,00000000
3861.8,16.005,00000000
3861.81,15.873,00000000
3861.82,15.830,00000000
3861.83,15.786,00000000
3861.84,15.742,00000000
3861.85,15.830,00000000
3861.86,15.830,00000000
3861.87,15.742,00000000
3861.88,15.480,00000000
3861.89,15.567,00000000
3861.9,15.611,00000000
3861.91,15.436,00000000
3861.92,15.567,00000000
3861.93,15.436,00000000
3861.94,15.655,00000000
3861.95,15.480,00000000
3861.96,15.436,00000000
3861.97,15.567,00000000
3861.98,15.436,00000000
3861.99,15.524,00000000
3862,15.349,00000000
3862.01,15.261,00000000
3862.02,15.174,00000000
3862.03,15.349,00000000
3862.04,15.349,00000000
3862.05,15.392,00000000
3862.06,15.392,00000000
3862.07,15.349,00000000
3862.08,15.174,00000000
3862.09,15.086,00000000
3862.1,15.261,00000000
3862.11,15.174,00000000
3862.12,15.261,00000000
3862.13,15.217,00000000
3862.14,15.130,00000000
3862.15,15.086,00000000
3862.16,15.130,00000000
3862.17,15.130,00000000
3862.18,15.305,00000000
3862.19,15.130,00000000
3862.2,15.086,00000000
3862.21,15.305,00000000
3862.22,15.261,00000000
3862.23,15.305,00000000
3862.24,15.305,00000000
3862.25,15.217,00000000
3862.26,15.174,00000000
3862.27,15.130,00000000
3862.28,15.130,00000000
3862.29,15.042,00000000
3862.3,14.955,00000000
3862.31,15.042,00000000
3862.32,15.305,00000000
3862.33,15.174,00000000
3862.34,15.349,00000000
3862.35,15.086,00000000
3862.36,15.086,00000000
3862.37,14.999,00000000
3862.38,14.999,00000000
3862.39,14.867,00000000
3862.4,14.867,00000000
3862.41,14.911,00000000
3862.42,14.867,00000000
3862.43,14.824,00000000
3862.44,14.955,00000000
3862.45,14.867,00000000
3862.46,14.824,00000000
3862.47,14.780,00000000
3862.48,14.911,00000000
3862.49,14.955,00000000
3862.5,14.824,00000000
3862.51,14.867,00000000
3862.52,14.780,00000000
3862.53,14.736,00000000
3862.54,14.736,00000000
3862.55,14.999,00000000
3862.56,14.867,00000000
3862.57,14.955,00000000
3862.58,15.130,00000000
3862.59,15.130,00000000
3862.6,15.042,00000000
3862.61,15.086,00000000
3862.62,14.999,00000000
3862.63,15.130,00000000
3862.64,14.955,00000000
3862.65,14.736,00000000
3862.66,14.692,00000000
3862.67,14.649,00000000
3862.68,14.692,00000000
3862.69,14.561,00000000
3862.7,14.692,00000000
3862.71,14.561,00000000
3862.72,19.286,00000000
3862.73,22.829,00000000
3862.74,23.179,00000000
3862.75,23.223,00000000
3862.76,23.048,00000000
3862.77,23.135,00000000
3862.78,23.048,00000000
3862.79,23.223,00000000
3862.8,23.004,00000000
3862.81,22.960,00000000
3862.82,22.829,00000000
3862.83,22.785,00000000
3862.84,22.785,00000000
3862.85,22.654,00000000
3862.86,22.698,00000000
3862.87,22.479,00000000
3862.88,22.523,00000000
3862.89,22.392,00000000
3862.9,22.479,00000000
3862.91,22.173,00000000
3862.92,22.129,00000000
3862.93,22.085,00000000
3862.94,22.085,00000000
3862.95,21.823,00000000
3862.96,21.910,00000000
3862.97,21.910,00000000
3862.98,21.823,00000000
3862.99,21.735,00000000
3863,21.735,00000000
3863.01,21.735,00000000
3863.02,21.692,00000000
3863.03,21.823,00000000
3863.04,21.604,00000000
3863.05,21.779,00000000
3863.06,21.779,00000000
3863.07,21.779,00000000
3863.08,21.735,00000000
3863.09,21.560,00000000
3863.1,21.560,00000000
3863.11,21.604,00000000
3863.12,21.779,00000000
3863.13,21.473,00000000
3863.14,21.517,00000000
3863.15,21.473,00000000
3863.16,21.473,00000000
3863.17,21.517,00000000
3863.18,21.342,00000000
3863.19,21.429,00000000
3863.2,21.385,00000000
3863.21,21.342,00000000
3863.22,21.079,00000000
3863.23,21.210,00000000
3863.24,21.473,00000000
3863.25,21.473,00000000
3863.26,21.254,00000000
3863.27,21.123,00000000
3863.28,21.210,00000000
3863.29,21.517,00000000
3863.3,21.560,00000000
3863.31,21.473,00000000
3863.32,21.517,00000000
3863.33,21.429,00000000
3863.34,21.298,00000000
3863.35,21.210,00000000
3863.36,21.123,00000000
3863.37,20.992,00000000
3863.38,21.079,00000000
3863.39,20.948,00000000
3863.4,21.167,00000000
3863.41,21.167,00000000
3863.42,21.079,00000000
3863.43,20.948,00000000
3863.44,21.035,00000000
3863.45,20.773,00000000
3863.46,20.685,00000000
3863.47,20.729,00000000
3863.48,20.685,00000000
3863.49,20.642,00000000
3863.5,20.642,00000000
3863.51,20.773,00000000
3863.52,20.554,00000000
3863.53,20.511,00000000
3863.54,20.467,00000000
3863.55,20.379,00000000
3863.56,20.467,00000000
3863.57,20.336,00000000
3863.58,20.379,00000000
3863.59,20.379,00000000
3863.6,20.248,00000000
3863.61,20.379,00000000
3863.62,20.117,00000000
3863.63,20.292,00000000
3863.64,20.117,00000000
3863.65,20.073,00000000
3863.66,20.029,00000000
3863.67,20.204,00000000
3863.68,20.292,00000000
3863.69,20.336,00000000
3863.7,20.423,00000000
3863.71,20.248,00000000
3863.72,20.204,00000000
3863.73,20.117,00000000
3863.74,19.986,00000000
3863.75,20.073,00000000
3863.76,19.767,00000000
3863.77,19.986,00000000
3863.78,20.029,00000000
3863.79,20.029,00000000
3863.8,19.986,00000000
3863.81,20.073,00000000
3863.82,20.117,00000000
3863.83,19.942,00000000
3863.84,19.811,00000000
3863.85,19.767,00000000
3863.86,19.548,00000000
3863.87,19.548,00000000
3863.88,19.723,00000000
3863.89,19.723,00000000
3863.9,19.636,00000000
3863.91,19.636,00000000
3863.92,19.679,00000000
3863.93,19.811,00000000
3863.94,19.592,00000000
3863.95,19.417,00000000
3863.96,19.548,00000000
3863.97,19.504,00000000
3863.98,19.461,00000000
3863.99,19.461,00000000
3864,19.504,00000000
3864.01,19.548,00000000
3864.02,19.461,00000000
3864.03,19.854,00000000
3864.04,19.592,00000000
3864.05,19.548,00000000
3864.06,19.461,00000000
3864.07,19.373,00000000
3864.08,19.504,00000000
3864.09,19.286,00000000
3864.1,19.242,00000000
3864.11,19.198,00000000
3864.12,19.286,00000000
3864.13,19.329,00000000
3864.14,19.154,00000000
3864.15,19.154,00000000
3864.16,19.111,00000000
3864.17,19.067,00000000
3864.18,18.979,00000000
3864.19,18.979,00000000
3864.2,19.067,00000000
3864.21,19.023,00000000
3864.22,18.892,00000000
3864.23,18.936,00000000
3864.24,19.023,00000000
3864.25,18.979,00000000
3864.26,18.892,00000000
3864.27,18.892,00000000
3864.28,18.761,00000000
3864.29,18.892,00000000
3864.3,18.804,00000000
3864.31,18.673,00000000
3864.32,18.673,00000000
3864.33,18.586,00000000
3864.34,18.586,00000000
3864.35,18.629,00000000
3864.36,18.586,00000000
3864.37,18.367,00000000
3864.38,18.323,00000000
3864.39,18.367,00000000
3864.4,18.279,00000000
3864.41,18.236,00000000
3864.42,18.236,00000000
3864.43,18.192,00000000
3864.44,18.061,00000000
3864.45,18.061,00000000
3864.46,18.236,00000000
3864.47,18.148,00000000
3864.48,18.454,00000000
3864.49,18.148,00000000
3864.5,18.192,00000000
3864.51,18.017,00000000
3864.52,18.017,00000000
3864.53,18.017,00000000
3864.54,17.886,00000000
3864.55,17.930,00000000
3864.56,18.105,00000000
3864.57,18.105,00000000
3864.58,18.105,00000000
3864.59,18.148,00000000
3864.6,17.973,00000000
3864.61,18.061,00000000
3864.62,18.105,00000000
3864.63,18.017,00000000
3864.64,18.061,00000000
3864.65,17.930,00000000
3864.66,18.105,00000000
3864.67,17.973,00000000
3864.68,17.930,00000000
3864.69,18.017,00000000
3864.7,18.017,00000000
3864.71,18.279,00000000
3864.72,17.973,00000000
3864.73,18.105,00000000
3864.74,18.017,00000000
3864.75,17.798,00000000
3864.76,17.886,00000000
3864.77,17.886,00000000
3864.78,17.886,00000000
3864.79,17.798,00000000
3864.8,17.886,00000000
3864.81,17.755,00000000
3864.82,17.623,00000000
3864.83,17.755,00000000
3864.84,17.580,00000000
3864.85,17.580,00000000
3864.86,17.448,00000000
3864.87,17.405,00000000
3864.88,17.405,00000000
3864.89,17.273,00000000
3864.9,17.273,00000000
3864.91,17.230,00000000
3864.92,17.186,00000000
3864.93,17.230,00000000
3864.94,17.142,00000000
3864.95,17.273,00000000
3864.96,17.142,00000000
3864.97,17.142,00000000
3864.98,16.967,00000000
3864.99,17.055,00000000
3865,17.011,00000000
3865.01,17.011,00000000
3865.02,17.011,00000000
3865.03,17.011,00000000
3865.04,16.967,00000000
3865.05,17.098,00000000
3865.06,16.967,00000000
3865.07,16.923,00000000
3865.08,16.967,00000000
3865.09,17.230,00000000
3865.1,17.142,00000000
3865.11,16.923,00000000
3865.12,17.011,00000000
3865.13,16.748,00000000
3865.14,16.880,00000000
3865.15,16.836,00000000
3865.16,16.661,00000000
3865.17,16.705,00000000
3865.18,16.748,00000000
3865.19,16.530,00000000
3865.2,16.530,00000000
3865.21,16.355,00000000
3865.22,16.486,00000000
3865.23,16.442,00000000
3865.24,16.267,00000000
3865.25,16.311,00000000
3865.26,16.442,00000000
3865.27,16.617,00000000
3865.28,16.530,00000000
3865.29,16.573,00000000
3865.3,16.836,00000000
3865.31,16.573,00000000
3865.32,16.617,00000000
3865.33,16.530,00000000
3865.34,16.530,00000000
3865.35,16.311,00000000
3865.36,16.355,00000000
3865.37,16.311,00000000
3865.38,16.355,00000000
3865.39,16.092,00000000
3865.4,16.136,00000000
3865.41,16.311,00000000
3865.42,16.355,00000000
3865.43,16.136,00000000
3865.44,16.267,00000000
3865.45,16.180,00000000
3865.46,16.092,00000000
3865.47,16.005,00000000
3865.48,16.005,00000000
3865.49,15.961,00000000
3865.5,16.180,00000000
3865.51,16.092,00000000
3865.52,16.048,00000000
3865.53,15.961,00000000
3865.54,16.048,00000000
3865.55,16.005,00000000
3865.56,16.092,00000000
3865.57,15.961,00000000
3865.58,15.830,00000000
3865.59,15.830,00000000
3865.6,15.699,00000000
3865.61,15.611,00000000
3865.62,15.742,00000000
3865.63,15.742,00000000
3865.64,15.699,00000000
3865.65,15.611,00000000
3865.66,15.786,00000000
3865.67,15.655,00000000
3865.68,15.611,00000000
3865.69,15.655,00000000
3865.7,15.524,00000000
3865.71,15.436,00000000
3865.72,15.436,00000000
3865.73,15.349,00000000
3865.74,15.261,00000000
3865.75,15.086,00000000
3865.76,15.436,00000000
3865.77,15.480,00000000
3865.78,15.392,00000000
3865.79,15.261,00000000
3865.8,15.217,00000000
3865.81,15.130,00000000
3865.82,15.217,00000000
3865.83,15.217,00000000
3865.84,15.217,00000000
3865.85,15.174,00000000
3865.86,15.217,00000000
3865.87,15.217,00000000
3865.88,15.349,00000000
3865.89,15.261,00000000
3865.9,15.261,00000000
3865.91,15.349,00000000
3865.92,15.261,00000000
3865.93,15.217,00000000
3865.94,15.174,00000000
3865.95,15.042,00000000
3865.96,15.130,00000000
3865.97,14.911,00000000
3865.98,14.911,00000000
3865.99,14.824,00000000
3866,14.955,00000000
3866.01,14.999,00000000
3866.02,14.911,00000000
3866.03,14.692,00000000
3866.04,14.824,00000000
3866.05,14.561,00000000
3866.06,14.649,00000000
3866.07,14.736,00000000
3866.08,14.867,00000000
3866.09,14.736,00000000
3866.1,14.999,00000000
3866.11,14.867,00000000
3866.12,14.867,00000000
3866.13,14.824,00000000
3866.14,14.867,00000000
3866.15,14.780,00000000
3866.16,14.824,00000000
3866.17,14.780,00000000
3866.18,14.736,00000000
3866.19,14.561,00000000
3866.2,14.561,00000000
3866.21,14.561,00000000
3866.22,14.605,00000000
3866.23,14.561,00000000
3866.24,14.474,00000000
3866.25,14.605,00000000
3866.26,14.474,00000000
3866.27,14.517,00000000
3866.28,14.649,00000000
3866.29,14.561,00000000
3866.3,14.605,00000000
3866.31,14.649,00000000
3866.32,14.386,00000000
3866.33,14.474,00000000
3866.34,14.386,00000000
3866.35,14.517,00000000
3866.36,14.430,00000000
3866.37,14.561,00000000
3866.38,14.605,00000000
3866.39,14.517,00000000
3866.4,14.430,00000000
3866.41,14.474,00000000
3866.42,14.386,00000000
3866.43,14.342,00000000
3866.44,14.386,00000000
3866.45,14.386,00000000
3866.46,14.474,00000000
3866.47,14.342,00000000
3866.48,14.692,00000000
3866.49,14.561,00000000
3866.5,14.517,00000000
3866.51,14.430,00000000
3866.52,14.605,00000000
3866.53,14.561,00000000
3866.54,14.561,00000000
3866.55,14.430,00000000
3866.56,14.386,00000000
3866.57,14.386,00000000
3866.58,14.342,00000000
3866.59,14.386,00000000
3866.6,14.649,00000000
3866.61,21.910,00000000
3866.62,22.698,00000000
3866.63,22.785,00000000
3866.64,22.785,00000000
3866.65,22.742,00000000
3866.66,22.829,00000000
3866.67,22.698,00000000
3866.68,22.610,00000000
3866.69,22.610,00000000
3866.7,22.567,00000000
3866.71,22.435,00000000
3866.72,22.260,00000000
3866.73,22.260,00000000
3866.74,22.304,00000000
3866.75,22.260,00000000
3866.76,22.042,00000000
3866.77,22.042,00000000
3866.78,22.085,00000000
3866.79,22.085,00000000
3866.8,21.954,00000000
3866.81,21.735,00000000
3866.82,21.779,00000000
3866.83,21.735,00000000
3866.84,21.779,00000000
3866.85,21.648,00000000
3866.86,21.735,00000000
3866.87,21.823,00000000
3866.88,21.692,00000000
3866.89,21.779,00000000
3866.9,21.648,00000000
3866.91,21.604,00000000
3866.92,21.692,00000000
3866.93,21.735,00000000
3866.94,21.692,00000000
3866.95,21.779,00000000
3866.96,21.779,00000000
3866.97,21.735,00000000
3866.98,21.779,00000000
3866.99,21.779,00000000
3867,21.867,00000000
3867.01,21.692,00000000
3867.02,21.692,00000000
3867.03,21.648,00000000
3867.04,21.517,00000000
3867.05,21.560,00000000
3867.06,21.517,00000000
3867.07,21.517,00000000
3867.08,21.298,00000000
3867.09,21.429,00000000
3867.1,21.298,00000000
3867.11,21.254,00000000
3867.12,21.079,00000000
3867.13,21.123,00000000
3867.14,20.992,00000000
3867.15,21.210,00000000
3867.16,21.210,00000000
3867.17,21.123,00000000
3867.18,21.123,00000000
3867.19,21.035,00000000
3867.2,21.035,00000000
3867.21,20.992,00000000
3867.22,20.860,00000000
3867.23,20.685,00000000
3867.24,20.904,00000000
3867.25,20.904,00000000
3867.26,20.860,00000000
3867.27,20.817,00000000
3867.28,20.904,00000000
3867.29,20.817,00000000
3867.3,20.860,00000000
3867.31,20.860,00000000
3867.32,20.685,00000000
3867.33,20.773,00000000
3867.34,20.642,00000000
3867.35,20.554,00000000
3867.36,20.554,00000000
3867.37,20.511,00000000
3867.38,20.467,00000000
3867.39,20.467,00000000
3867.4,20.379,00000000
3867.41,20.248,00000000
3867.42,20.292,00000000
3867.43,20.292,00000000
3867.44,20.292,00000000
3867.45,20.073,00000000
3867.46,20.029,00000000
3867.47,20.161,00000000
3867.48,19.942,00000000
3867.49,19.811,00000000
3867.5,19.942,00000000
3867.51,19.898,00000000
3867.52,19.898,00000000
3867.53,19.811,00000000
3867.54,19.942,00000000
3867.55,19.811,00000000
3867.56,19.854,00000000
3867.57,19.723,00000000
3867.58,19.854,00000000
3867.59,19.811,00000000
3867.6,19.854,00000000
3867.61,19.898,00000000
3867.62,19.854,00000000
3867.63,20.029,00000000
3867.64,19.942,00000000
3867.65,19.898,00000000
3867.66,19.898,00000000
3867.67,19.679,00000000
3867.68,19.592,00000000
3867.69,19.504,00000000
3867.7,19.461,00000000
3867.71,19.504,00000000
3867.72,19.373,00000000
3867.73,19.679,00000000
3867.74,19.373,00000000
3867.75,19.461,00000000
3867.76,19.504,00000000
3867.77,19.242,00000000
3867.78,19.329,00000000
3867.79,19.329,00000000
3867.8,19.373,00000000
3867.81,19.242,00000000
3867.82,19.111,00000000
3867.83,19.242,00000000
3867.84,19.154,00000000
3867.85,19.067,00000000
3867.86,18.936,00000000
3867.87,18.717,00000000
3867.88,18.936,00000000
3867.89,18.979,00000000
3867.9,19.067,00000000
3867.91,18.936,00000000
3867.92,19.242,00000000
3867.93,19.111,00000000
3867.94,19.461,00000000
3867.95,19.329,00000000
3867.96,19.242,00000000
3867.97,19.286,00000000
3867.98,19.461,00000000
3867.99,19.242,00000000
3868,19.286,00000000
3868.01,19.198,00000000
3868.02,19.329,00000000
3868.03,19.111,00000000
3868.04,19.154,00000000
3868.05,18.892,00000000
3868.06,18.848,00000000
3868.07,18.848,00000000
3868.08,18.936,00000000
3868.09,18.848,00000000
3868.1,18.848,00000000
3868.11,18.848,00000000
3868.12,18.848,00000000
3868.13,18.892,00000000
3868.14,18.804,00000000
3868.15,18.804,00000000
3868.16,18.761,00000000
3868.17,18.542,00000000
3868.18,18.717,00000000
3868.19,18.586,00000000
3868.2,18.804,00000000
3868.21,18.629,00000000
3868.22,18.629,00000000
3868.23,18.454,00000000
3868.24,18.454,00000000
3868.25,18.411,00000000
3868.26,18.323,00000000
3868.27,18.323,00000000
3868.28,18.411,00000000
3868.29,18.279,00000000
3868.3,18.498,00000000
3868.31,18.411,00000000
3868.32,18.279,00000000
3868.33,18.279,00000000
3868.34,18.279,00000000
3868.35,18.367,00000000
3868.36,18.323,00000000
3868.37,18.236,00000000
3868.38,18.279,00000000
3868.39,18.411,00000000
3868.4,18.498,00000000
3868.41,18.411,00000000
3868.42,18.279,00000000
3868.43,18.323,00000000
3868.44,18.148,00000000
3868.45,18.236,00000000
3868.46,18.148,00000000
3868.47,18.192,00000000
3868.48,18.061,00000000
3868.49,18.148,00000000
3868.5,18.017,00000000
3868.51,17.842,00000000
3868.52,17.798,00000000
3868.53,17.842,00000000
3868.54,17.755,00000000
3868.55,17.667,00000000
3868.56,17.886,00000000
3868.57,17.755,00000000
3868.58,17.667,00000000
3868.59,17.623,00000000
3868.6,17.623,00000000
3868.61,17.448,00000000
3868.62,17.448,00000000
3868.63,17.273,00000000
3868.64,17.405,00000000
3868.65,17.361,00000000
3868.66,17.361,00000000
3868.67,17.405,00000000
3868.68,17.186,00000000
3868.69,17.273,00000000
3868.7,17.405,00000000
3868.71,17.405,00000000
3868.72,17.405,00000000
3868.73,17.580,00000000
3868.74,17.273,00000000
3868.75,17.361,00000000
3868.76,17.273,00000000
3868.77,17.098,00000000
3868.78,16.967,00000000
3868.79,17.186,00000000
3868.8,17.230,00000000
3868.81,17.273,00000000
3868.82,17.405,00000000
3868.83,17.186,00000000
3868.84,17.317,00000000
3868.85,17.230,00000000
3868.86,17.361,00000000
3868.87,17.317,00000000
3868.88,17.317,00000000
3868.89,17.361,00000000
3868.9,17.448,00000000
3868.91,17.405,00000000
3868.92,17.186,00000000
3868.93,17.317,00000000
3868.94,17.317,00000000
3868.95,17.405,00000000
3868.96,17.273,00000000
3868.97,17.230,00000000
3868.98,17.055,00000000
3868.99,17.011,00000000
3869,16.923,00000000
3869.01,16.836,00000000
3869.02,17.011,00000000
3869.03,16.923,00000000
3869.04,16.923,00000000
3869.05,16.923,00000000
3869.06,16.923,00000000
3869.07,16.836,00000000
3869.08,16.705,00000000
3869.09,16.573,00000000
3869.1,16.661,00000000
3869.11,16.617,00000000
3869.12,16.530,00000000
3869.13,16.486,00000000
3869.14,16.355,00000000
3869.15,16.223,00000000
3869.16,16.398,00000000
3869.17,16.398,00000000
3869.18,16.530,00000000
3869.19,16.398,00000000
3869.2,16.355,00000000
3869.21,16.398,00000000
3869.22,16.267,00000000
3869.23,16.311,00000000
3869.24,16.355,00000000
3869.25,16.486,00000000
3869.26,16.486,00000000
3869.27,16.486,00000000
3869.28,16.442,00000000
3869.29,16.398,00000000
3869.3,16.573,00000000
3869.31,16.311,00000000
3869.32,16.530,00000000
3869.33,16.398,00000000
3869.34,16.398,00000000
3869.35,16.223,00000000
3869.36,16.180,00000000
3869.37,16.136,00000000
3869.38,16.092,00000000
3869.39,16.048,00000000
3869.4,16.136,00000000
3869.41,15.961,00000000
3869.42,15.917,00000000
3869.43,15.961,00000000
3869.44,15.961,00000000
3869.45,15.917,00000000
3869.46,15.961,00000000
3869.47,15.830,00000000
3869.48,15.699,00000000
3869.49,15.655,00000000
3869.5,15.655,00000000
3869.51,15.611,00000000
3869.52,15.699,00000000
3869.53,15.524,00000000
3869.54,15.524,00000000
3869.55,15.480,00000000
3869.56,15.655,00000000
3869.57,15.436,00000000
3869.58,15.524,00000000
3869.59,15.524,00000000
3869.6,15.742,00000000
3869.61,15.524,00000000
3869.62,15.392,00000000
3869.63,15.349,00000000
3869.64,15.349,00000000
3869.65,15.436,00000000
3869.66,15.524,00000000
3869.67,15.480,00000000
3869.68,15.480,00000000
3869.69,15.305,00000000
3869.7,15.261,00000000
3869.71,15.217,00000000
3869.72,15.217,00000000
3869.73,15.392,00000000
3869.74,15.349,00000000
3869.75,15.524,00000000
3869.76,15.480,00000000
3869.77,15.480,00000000
3869.78,15.305,00000000
3869.79,15.305,00000000
3869.8,15.305,00000000
3869.81,15.217,00000000
3869.82,15.261,00000000
3869.83,15.217,00000000
3869.84,15.086,00000000
3869.85,14.999,00000000
3869.86,15.130,00000000
3869.87,14.999,00000000
3869.88,14.867,00000000
3869.89,14.824,00000000
3869.9,14.736,00000000
3869.91,14.867,00000000
3869.92,14.911,00000000
3869.93,14.736,00000000
3869.94,14.824,00000000
3869.95,14.824,00000000
3869.96,14.824,00000000
3869.97,14.867,00000000
3869.98,14.605,00000000
3869.99,14.649,00000000
3870,14.736,00000000
3870.01,14.561,00000000
3870.02,14.605,00000000
3870.03,14.561,00000000
3870.04,14.561,00000000
3870.05,14.736,00000000
3870.06,14.561,00000000
3870.07,14.692,00000000
3870.08,14.605,00000000
3870.09,14.517,00000000
3870.1,14.605,00000000
3870.11,14.517,00000000
3870.12,14.386,00000000
3870.13,14.386,00000000
3870.14,14.430,00000000
3870.15,14.605,00000000
3870.16,14.517,00000000
3870.17,14.474,00000000
3870.18,14.605,00000000
3870.19,14.649,00000000
3870.2,14.605,00000000
3870.21,14.561,00000000
3870.22,14.605,00000000
3870.23,14.605,00000000
3870.24,14.561,00000000
3870.25,14.517,00000000
3870.26,14.430,00000000
3870.27,16.092,00000000
3870.28,22.304,00000000
3870.29,22.873,00000000
3870.3,22.785,00000000
3870.31,22.742,00000000
3870.32,22.785,00000000
3870.33,22.610,00000000
3870.34,22.567,00000000
3870.35,22.523,00000000
3870.36,22.523,00000000
3870.37,22.523,00000000
3870.38,22.479,00000000
3870.39,22.479,00000000
3870.4,22.523,00000000
3870.41,22.435,00000000
3870.42,22.567,00000000
3870.43,22.479,00000000
3870.44,22.479,00000000
3870.45,22.348,00000000
3870.46,22.304,00000000
3870.47,22.304,00000000
3870.48,22.217,00000000
3870.49,22.129,00000000
3870.5,22.085,00000000
3870.51,22.173,00000000
3870.52,22.085,00000000
3870.53,21.910,00000000
3870.54,21.910,00000000
3870.55,21.735,00000000
3870.56,21.910,00000000
3870.57,21.735,00000000
3870.58,21.823,00000000
3870.59,21.648,00000000
3870.6,21.779,00000000
3870.61,21.560,00000000
3870.62,21.823,00000000
3870.63,21.779,00000000
3870.64,21.517,00000000
3870.65,21.560,00000000
3870.66,21.473,00000000
3870.67,21.604,00000000
3870.68,21.604,00000000
3870.69,21.560,00000000
3870.7,21.517,00000000
3870.71,21.385,00000000
3870.72,21.342,00000000
3870.73,21.298,00000000
3870.74,21.079,00000000
3870.75,21.254,00000000
3870.76,21.254,00000000
3870.77,21.298,00000000
3870.78,21.254,00000000
3870.79,21.342,00000000
3870.8,21.167,00000000
3870.81,21.035,00000000
3870.82,21.035,00000000
3870.83,21.079,00000000
3870.84,21.167,00000000
3870.85,20.992,00000000
3870.86,20.904,00000000
3870.87,21.079,00000000
3870.88,20.948,00000000
